author_id,author,publications,corpus_h_index
A5073076689,NnajiFeziechukwu Collins,1,1
A5073119579,Chilizani Phiri,1,1
A5073128072,Addul Rashid Abdullah,1,1
A5073137025,Lisa -Marie Ouedraogo,1,1
A5073164828,Chieko Matsubara,1,1
A5073179289,Sharon Fonn,1,1
A5073199929,Koudjo M. Koumadi,1,1
A5073264497,Sanjay Jain,1,1
A5073272936,Sanatan Nayak,1,1
A5073312993,Alexander K. Rowe,1,1
A5073327442,Mohammad Akhtar Hussain,1,1
A5073331597,Todd P Lewis,1,1
A5073345531,Debora Pedrazzoli,1,1
A5073386654,Temitope Sade Akintunde,1,1
A5073398195,Mawuli Kodjovi Couchoro,1,1
A5073413300,Ayesheshim Muluneh Kassa,1,1
A5073421683,Zana Wangari Kiragu,1,1
A5073440343,Sahilu Yeshiwas,1,1
A5073444979,Aislinn Cook,1,1
A5073457658,Samuel Olumuyiwa Olusanya,1,1
A5073463427,Nyasha Mahonye,1,1
A5073470800,Mariam Otira,1,1
A5073475734,E. Beekink,1,1
A5073502116,Marwa Ahmed,1,1
A5073509193,Austin Gideon Adobasom-Anane,1,1
A5073517773,Aakanksha Shrawan,1,1
A5073527837,Samuel R. Shing,1,1
A5073529084,Mohammad Azhar Ud Din,1,1
A5073547083,Johanna Hanefeld,1,1
A5073553139,Alain Prual,1,1
A5073579621,Tiarinisaina Olivier Ramiandrisoa,1,1
A5073588344,Michael R.M. Abrigo,1,1
A5073597871,Gabriel Hinju,1,1
A5073606104,Melese Lami,1,1
A5073615757,Idriss Ali Gali Gali,1,1
A5073635387,Fiifi Duodu,1,1
A5073644256,Sumeet Singla,1,1
A5073692056,Wisdom Kwadwo Mprah,1,1
A5073695282,Saugat Pratap KC,1,1
A5073728873,Haobam Danny Singh,1,1
A5073735201,JJ Williams,1,1
A5073758661,James Akiruga Amisi,1,1
A5073766316,Leidy Y. García,1,1
A5073775041,Eliud Kibuchi,1,1
A5073776746,Molla Mesele Wassie,1,1
A5073807222,Dhweeja Dasarathy,1,1
A5073809282,Judith A. Oulton,1,1
A5073817820,Jacob Oppong Nkansah,1,1
A5073865329,Anisha Mathew,1,1
A5073872306,Felix O. Iyalomhe,1,1
A5073936715,Anand Krishnan,1,1
A5073941869,Mohcine Bakhat,1,1
A5073942621,Abubaker Qutieshat,1,1
A5073942744,George Asumeng Koffuor,1,1
A5073949071,Jennifer M. Zech,1,1
A5073957111,Muftawu Dzang Alhassan,1,1
A5073972844,Yusuf H. Wada,1,1
A5073992397,Hugo C. Turner,1,1
A5074012035,PascalChika Azuh,1,1
A5074012588,Kennedy Diema Konlan,1,1
A5074014853,Grace J. Cheserek,1,1
A5074049878,Surekha Garimella,1,1
A5074061109,Pia Engstrand,1,1
A5074074670,Kehinde Elizabeth Adesina,1,1
A5074128231,Isabelle L. Lange,1,1
A5074159085,Sandra Asantewaa Mensah,1,1
A5074183343,Robert Van Der Meer,1,1
A5074185091,Judith Mathijssen,1,1
A5074186751,AbubakarM Yusuf,1,1
A5074188902,Wessam Adly,1,1
A5074189057,Caleb L Ward,1,1
A5074208789,Suryanto Suryanto,1,1
A5074219389,Haripriya Narasimhan,1,1
A5074220748,Pushpinder Kaur Benipal,1,1
A5074226117,S. Shawky,1,1
A5074228770,Mtoro J. Mtoro,1,1
A5074230299,Suresh Tiwari,1,1
A5074237720,Flavia Senkubuge,1,1
A5074255326,Mohan Deepa,1,1
A5074269964,John Ngunde Palle,1,1
A5074275605,Ambrose Atuheire,1,1
A5074284589,Katherine N Malonza,1,1
A5074290705,Abedel-Aziz El Sadak,1,1
A5074305680,Ebenezer Rexford Amankwah,1,1
A5074308677,Mary Akinyemi,1,1
A5074308923,Oluwayomi Ayoade Ekundayo,1,1
A5074313423,Kenneth A. Freedberg,1,1
A5074334724,Karin Källander,1,1
A5074447324,P. Wallace,1,1
A5074455763,Marshall Kala,1,1
A5074469670,Ayat Ullah,1,1
A5074480021,Muhammad Imran Arshad,1,1
A5074491808,Xiao Ye Canagarajah,1,1
A5074495578,Iván Mejía‐Guevara,1,1
A5074520388,Nastaran Barati,1,1
A5074536317,Moulay Driss Zine Eddine El Idrissi,1,1
A5074537343,Mbaraka Amuri,1,1
A5074559457,Vida Nyagre Yakong,1,1
A5074567782,Sehr Brar,1,1
A5074575881,Austin Idowu Ibikunle,1,1
A5074613954,Patricia Anafi,1,1
A5074637274,Asma Awan,1,1
A5074643650,Muhammedawel Kaso,1,1
A5074662309,Lutengano Mwinuka,1,1
A5074674876,Mark Smith,1,1
A5074709841,Amy Roll,1,1
A5074713393,Helen O. Olowofeso,1,1
A5074722436,A. Elmekkawy,1,1
A5074742406,Xin Geng,1,1
A5074755133,Victor J. Wilson,1,1
A5074779632,Juhi Bhargava,1,1
A5074809914,Mohit Pandey,1,1
A5074819890,Prabhat Jha,1,1
A5074823765,Ibrar Akbar,1,1
A5074838021,Yogan Pillay,1,1
A5074842050,Alice Ketchaji,1,1
A5074859077,Rianna Mohammed,1,1
A5074888785,Robert Osei,1,1
A5074890371,R. Murugesan,1,1
A5074909639,Kwasi Yeboah Awudzi,1,1
A5074913271,Julien Codjovi Aïssan,1,1
A5074929313,Matty Njie,1,1
A5074964285,Tarekegn Abate,1,1
A5074967095,Patrick Makoutodé,1,1
A5074968820,Yemane Berhane,1,1
A5074980754,Prosper Tonwisi Luri,1,1
A5074982737,Henri Gautier Ouédraogo,1,1
A5074988943,Perpetual Nancy Baidoo Kodom,1,1
A5074992316,Joseph H. Collins,1,1
A5074993183,V. Brijlal,1,1
A5075000354,Firanbon Teshome,1,1
A5075013484,Sania Nishter,1,1
A5075018057,Chanseila Hy,1,1
A5075048523,Sharifa R. Mambo,1,1
A5075078701,Zakir Hossain,1,1
A5075088820,Ambreen Kazi,1,1
A5075123809,Hailu Shigut,1,1
A5075126081,Birhanu Demeke,1,1
A5075161288,Andrew N. Yashim,1,1
A5075194481,J S R G Saran,1,1
A5075247595,Egbon Henry Osarobo,1,1
A5075254085,Bhuvanesh Sukhlal Kalal,1,1
A5075255149,Feyera Gebissa Kebene,1,1
A5075257656,Alex Z. Fu,1,1
A5075306740,Shafiun Nahin Shimul,1,1
A5075307201,Prosper Babon-Ayeng,1,1
A5075328207,Harshal Tukaram Pandve,1,1
A5075328230,Thanitsara Rittiphairoj,1,1
A5075334651,Umurzakova Mo’tabarxon Nodir kizi,1,1
A5075351369,Adekunle Lawal,1,1
A5075361729,Mayanja Ronald,1,1
A5075386242,Seydou Diabaté,1,1
A5075401840,L. Sujatha,1,1
A5075411784,Maja Gavrilovic,1,1
A5075468439,I O Fadiji,1,1
A5075543470,Purinder K. Pati,1,1
A5075544432,A.I. Tanimu,1,1
A5075548999,Chiamaka Mirian Raymond,1,1
A5075570312,Adama Daou,1,1
A5075594709,Sajad Moeini,1,1
A5075626270,Jean-Marie Nkutu Pululu,1,1
A5075652558,Dipesh Raj Pandey,1,1
A5075659299,Gursimer Jeet,1,1
A5075681819,Minwuyelet Maru Temesgen,1,1
A5075698497,Bernd Glazinski,1,1
A5075702288,Melain Modeste Senou,1,1
A5075718966,Joan Tusabe,1,1
A5075756194,Wilfred Larbi Addo,1,1
A5075760610,Cath Jackson,1,1
A5075764533,Luciano Valony,1,1
A5075770067,Ruth Ansah-Akrofi,1,1
A5075807998,Sally Hargreaves,1,1
A5075822112,Solomon Assefa Woreta,1,1
A5075826375,N J Blanchet,1,1
A5075826884,Yangyang Cheng,1,1
A5075834785,Norman Mukasa,1,1
A5075881552,Yara Ahmed,1,1
A5075921040,Osei-Assibey Mandella Bonsu,1,1
A5075937212,Asnakew Achaw Ayele,1,1
A5075970435,Gideon Awenabisa Atanuriba,1,1
A5075984511,Habtamu Setegn Ngusie,1,1
A5076000392,Adriana Galan,1,1
A5076004193,Janet Ousley,1,1
A5076024502,Sokchegn Phay,1,1
A5076064810,Samuel Ampadu Oteng,1,1
A5076065096,John Olujide Ojo,1,1
A5076070850,Jonathan D. Quick,1,1
A5076077075,Amandeep Shahi,1,1
A5076145626,OO Adewoyin,1,1
A5076147621,Fardina Mehrin,1,1
A5076169762,Biruk Shalmeno Tusa,1,1
A5076184597,Lalaine Mortera,1,1
A5076190388,Devaki Nambiar,1,1
A5076192745,Abhishek Raut,1,1
A5076203167,Uzoigwe Michael Chukwudi,1,1
A5076224001,Gifty Dufie Ampofo,1,1
A5076234169,Tesleem Kayode Babalola,1,1
A5076234554,Hannah Gilbert,1,1
A5076239311,Rama Pal,1,1
A5076241078,Faustina Frempong-Ainguah,1,1
A5076247587,Sonali G Choudhari,1,1
A5076286750,Zohal B. Ahmed Atbara,1,1
A5076298683,Mahmoud sabra,1,1
A5076303798,Tesfaye Gobena,1,1
A5076310841,Benedict Osei Asibey,1,1
A5076321324,T A Bamidele,1,1
A5076338368,Mauro Biffi,1,1
A5076343261,Vasant Wagh,1,1
A5076378014,Francis Obare,1,1
A5076390946,Mark Moses,1,1
A5076394279,Md Shafiulla,1,1
A5076422870,Michael O. Tomori,1,1
A5076433815,Ann Aerts,1,1
A5076449454,Shamika Ravi,1,1
A5076453416,Preeti Singh,1,1
A5076463612,K Indumathi,1,1
A5076464844,Ramesh Pradhan,1,1
A5076474735,Francis Kintu,1,1
A5076479952,Adetola Oladimeji,1,1
A5076484160,Garba Mohammed Ashir,1,1
A5076507495,Cecilia J. Nyabakari,1,1
A5076516018,SusanElemeyi Adegbrioye,1,1
A5076522813,Oluwasogo Adekunle Okunade,1,1
A5076526695,Stephen Birch,1,1
A5076553884,Yibeltal Assefa,1,1
A5076556130,Florence McBain,1,1
A5076586357,S. Ariane Christie,1,1
A5076595419,Owusu Nyarko‐Boateng,1,1
A5076618986,Amadou Diaw Ndiaye,1,1
A5076621570,R. Sakthivel,1,1
A5076677794,Afisulahi Abiodun Maiyegun,1,1
A5076686911,Carmen Muhorane,1,1
A5076690625,Asiyeh Abbasi,1,1
A5076699207,Mohan Abraham,1,1
A5076719740,Andreas Bründer,1,1
A5076761149,Oladayo Abayomi Adebayo,1,1
A5076779671,Mengistu Abebe Messelu,1,1
A5076786105,Jean Louis Koulidiati,1,1
A5076788197,Shimels Derso Kebede,1,1
A5076810834,Olukayode Abiodun Runsewe,1,1
A5076810878,Yuriy Prudnikov,1,1
A5076819532,Elkanah Faux,1,1
A5076839369,Ashish Mohan Dubey,1,1
A5076872607,Aparna Jain,1,1
A5076892777,Andreas Landmann,1,1
A5076894657,Nana Yaw,1,1
A5076903288,Saka S Ajibola,1,1
A5076914687,Wilbroad Mutale,1,1
A5076919262,Ishmael D. Jaja,1,1
A5076935856,Elise Virginie Longang Tchatchouang,1,1
A5076939068,Abhishek Mishra,1,1
A5076961938,Nidhi Agarwal,1,1
A5076973061,Chenjerai Sisimayi,1,1
A5076982922,Watipaso Mulwafu,1,1
A5076991101,Abiodun Komomo Eyong,1,1
A5076993812,A.M. Turcotte-Tremblay,1,1
A5076993824,Dominick Mboya,1,1
A5077006348,Robin Nesbitt,1,1
A5077021230,Neha Raykar,1,1
A5077071015,Zobayer Ahmed,1,1
A5077118682,Joseph Gichure,1,1
A5077129461,Damilola Elizabeth Babatunde,1,1
A5077141460,Randeep Neog,1,1
A5077147172,Angur Badhu,1,1
A5077149078,R G Presswala,1,1
A5077169031,Calixte Ida Penda,1,1
A5077175261,Saddaf Naaz Akhtar,1,1
A5077205222,A. Sangameshwaran,1,1
A5077249718,Jide Onyekwelu,1,1
A5077269355,Ijeoma Arodiwe,1,1
A5077270108,Akwaowo CD,1,1
A5077271516,Rhona Mijumbi,1,1
A5077279211,Piya Hanvoravongchai,1,1
A5077291117,Moses Mwangi,1,1
A5077308157,Stephen O’Neill,1,1
A5077320984,Pascal Brouillet,1,1
A5077323689,Mastewal Arefaynie,1,1
A5077348340,Attahiru Al-Hajj Muhammad,1,1
A5077379167,Binod Ghimire,1,1
A5077384367,Anuska Kalita,1,1
A5077392588,Rornald Muhumuza Kananura,1,1
A5077394716,Demelash Ataro,1,1
A5077439144,Abhishek Joshi,1,1
A5077445414,COkpala Anthony,1,1
A5077467190,Rupalee Ruchismita,1,1
A5077481754,Nicholas Kofi Adjei,1,1
A5077523420,Getahun Siraw,1,1
A5077540451,Philippa Saunders,1,1
A5077547480,Smruti Patel,1,1
A5077556178,Benjamin Chemouni,1,1
A5077562990,CO Anjorin,1,1
A5077582730,LAWRENCIA MUSHI,1,1
A5077584432,Sylvester Ndeso Atanga,1,1
A5077640503,Francesco Cecchi,1,1
A5077644295,Rein M G J Houben,1,1
A5077654066,Pierre Ongolo‐Zogo,1,1
A5077694322,Abdel‐Hady El‐Gilany,1,1
A5077700171,Sourabh Malviya,1,1
A5077700577,Demiss Mulatu Geberu,1,1
A5077716378,Idowu OA Sokunbi OA,1,1
A5077720905,Rati Chandra,1,1
A5077757217,Yacouba Diarra,1,1
A5077759037,Hasan Bin Hamza,1,1
A5077768978,Hansoo Ko,1,1
A5077813018,EO Famakinwa,1,1
A5077849668,Soewarta Kosen,1,1
A5077850677,Anurag Mishra,1,1
A5077944866,Temam Beshir Raru,1,1
A5077945822,Ermias Bekele Enyew,1,1
A5077952626,Ajai Agarwal,1,1
A5077970304,Jinshuo Li,1,1
A5077985647,Roger Moser,1,1
A5077999501,Alem Deksisa,1,1
A5078011063,Grace Julcit Shedul,1,1
A5078017656,Nupur Nirola,1,1
A5078024796,Tianwen Huan,1,1
A5078043544,Jan Duchoslav,1,1
A5078044749,Boluwatife Sola-Oniyide,1,1
A5078047262,Subramanian Ramaswamy,1,1
A5078065589,Andrada Tomoaia‐Cotisel,1,1
A5078102700,Janestic Mwende Twikirize,1,1
A5078106660,Farina Abrejo,1,1
A5078116704,Pradyut Guha,1,1
A5078121285,pOdero Livingstone Sichonjo,1,1
A5078136013,Kristina Diaz,1,1
A5078151201,Alex P. Jones,1,1
A5078151571,Getasew Taddesse,1,1
A5078153255,Neeru Gupta,1,1
A5078194079,Hanne Bak Pedersen,1,1
A5078211238,Gilles Dussault,1,1
A5078219934,Ajanta Singh,1,1
A5078236297,Luke Bawo,1,1
A5078242332,Stefaan Van Bastelaere,1,1
A5078248786,Biruk Demissie,1,1
A5078257890,J. Musimbi,1,1
A5078269609,Judith Kabajulizi,1,1
A5078284854,Yitayish Damtie,1,1
A5078301333,Olusoji Adeyi,1,1
A5078306687,Justin Abraham,1,1
A5078330139,Dimpal Dekaraja,1,1
A5078377340,Vijaylakshmi Rao Vadaga,1,1
A5078384132,Lisa R. Hirschhorn,1,1
A5078385183,Ashenafi Kibret Sendekie,1,1
A5078405944,Fatma Mb,1,1
A5078406260,P. Kwesi,1,1
A5078412659,Saraswati Sharma,1,1
A5078427707,Gopi Madaboyina,1,1
A5078461869,Andinet Woldemichael,1,1
A5078477801,Binita Adhikari,1,1
A5078486897,Solomon Weldegebreal Asgedom,1,1
A5078498080,Charles Michello,1,1
A5078504341,Peter Drobac,1,1
A5078510339,Victoria Pattison de Menil,1,1
A5078532240,Pankaj Bhardwaj,1,1
A5078538335,Z. Rufai,1,1
A5078557388,Gainel Ussatayeva,1,1
A5078562079,Trilochan Sahu,1,1
A5078571078,Pius U. Angioha,1,1
A5078608375,Md. Altaf Hossain,1,1
A5078615338,Dablin Mpuuga,1,1
A5078628584,Crystal Smith-Spangler,1,1
A5078661843,Kaushiki Ganguly,1,1
A5078663722,Ndereye Juma,1,1
A5078681506,Ashok Rawal,1,1
A5078685227,Elias Ali Yesuf,1,1
A5078701575,Alok Roy,1,1
A5078724093,Hailu Abera Mulatu,1,1
A5078757119,Wu Qifei,1,1
A5078770273,Mamotlohi Mohanoe,1,1
A5078789460,Essa Tawfiq,1,1
A5078795462,Papia Sultana,1,1
A5078836864,Hodan Mahamed Bashir,1,1
A5078837987,Ugochi S. Okpechi‐Samuel,1,1
A5078842102,Ashraf Abgad,1,1
A5078855764,Chukwuyem Ekhator,1,1
A5078876479,Nischal Risal,1,1
A5078887256,Elhadji Sala Madior Diop,1,1
A5078943949,Mark Divine Akangoziri,1,1
A5079031916,Eva Johanna Kantelhardt,1,1
A5079048690,Abdulai Abubakari,1,1
A5079068854,Takako Yamada,1,1
A5079070102,Sk Mojibul Huq,1,1
A5079151898,Samuel Egyakwa Ankomah,1,1
A5079259935,Priscilla Kusena,1,1
A5079262003,Oumer Abdulkadir Ebrahim,1,1
A5079275035,S. M. Sadhana,1,1
A5079298986,Tai‐Soon Yong,1,1
A5079303388,Nupur Barua,1,1
A5079328301,Anna Elisabet Olafsdottir,1,1
A5079335952,Isa Qa,1,1
A5079355203,Patrick D. Mullen,1,1
A5079391113,Temiloluwa Fagbemi,1,1
A5079396789,Julia Dayton,1,1
A5079414965,Kenneth Okereafor,1,1
A5079426511,Shambhu Acharya,1,1
A5079442320,L.V. Mata,1,1
A5079443321,Timothy Evans,1,1
A5079445238,Cassandra Nemzoff,1,1
A5079445472,Olusola Babatunde Oluwalaiye,1,1
A5079489107,Weeam Hammoudeh,1,1
A5079508174,Hafizah Omar Zaki,1,1
A5079525467,Raja Narayanan,1,1
A5079528725,Isabelle Moreira-Burgos,1,1
A5079545488,Laksono Trisnantoro,1,1
A5079550424,Ross A. Malaga,1,1
A5079576640,P. Lakshmi Nirisha,1,1
A5079611356,Jack Tsai,1,1
A5079611872,Kwadjo Ansah‐Adu,1,1
A5079624879,Henri van den Hombergh,1,1
A5079646671,Dr.L.Ganesan,1,1
A5079653508,Rudolph Knippenberg,1,1
A5079684682,J-Nyangoma Mubyazi,1,1
A5079696282,Maurice Starke,1,1
A5079705926,Judy Chang,1,1
A5079712623,Motunrayo Temidayo Ipinnimo,1,1
A5079733132,Darlynton Okiemute Ofekeze,1,1
A5079747450,Ibohal Meitei,1,1
A5079802270,Francis Magombo,1,1
A5079805029,John Ndizihiwe Biringiro,1,1
A5079809639,Zeynep Kesici,1,1
A5079812994,Corinne Grainger,1,1
A5079813451,Ledia Andrawes,1,1
A5079828220,Svetla Loukanova,1,1
A5079834918,Melaknesh Minda Getaneh,1,1
A5079857311,Sandrine Abayisenga,1,1
A5079882162,Eeshani Kandpal,1,1
A5079894093,Sandie Szawlowski,1,1
A5079898011,Charles Yuji Horioka,1,1
A5079912178,Martin J. Tobin,1,1
A5079921359,Uchenna Kingsley Okeke,1,1
A5079978790,Henry Somtochukwu Mbaso,1,1
A5080012760,Grace Ogonda Akolowu,1,1
A5080012809,Hareesh Angothu,1,1
A5080015606,Andrea Thoumi,1,1
A5080042259,Noppcha Singweratham,1,1
A5080061310,Bronke Boudewijns,1,1
A5080063282,Harinder Singh,1,1
A5080070292,Yeshambel Agumas Ambelie,1,1
A5080074852,A. Kumedi Ja’far,1,1
A5080084982,Yadeta Dessie Bacha,1,1
A5080124580,Moussa P. Loua,1,1
A5080166307,T E Attoye,1,1
A5080192078,Sorin Hostiuc,1,1
A5080199880,Kwaku O. Apeadu,1,1
A5080201133,Charlotte Epossè Ekoube,1,1
A5080222870,Selvaraju Venkatachalam,1,1
A5080229205,Wafaa Guirguis,1,1
A5080254206,Taghreed Adam,1,1
A5080266609,Christopher Mshana,1,1
A5080287324,Hiwot Yisak,1,1
A5080287965,Simiao Chen,1,1
A5080309083,Rebecca Katz,1,1
A5080311311,Nestor Zanté,1,1
A5080318538,Mughwira Mwangu,1,1
A5080319068,Sheikh Jamal Hossain,1,1
A5080332854,Kathleen L. McGlasson,1,1
A5080332963,Stephen Apanga,1,1
A5080336416,Santosh Rath,1,1
A5080345437,Delphine Pinault,1,1
A5080347961,Joseph Manzambi Kuwekita,1,1
A5080383210,Sara Riese,1,1
A5080384943,Mideksa Adugna,1,1
A5080392513,Dadson Awunyor-Vitor,1,1
A5080405165,Nnenna Ihebuzor,1,1
A5080427269,Yong Huo,1,1
A5080430037,Freddie Ssengooba,1,1
A5080433550,Oluwatosin Oyeniran,1,1
A5080484316,Chinedu A. Idoko,1,1
A5080500080,Chukiat Viwatwongkasem,1,1
A5080513650,Gebeyehu Tsega Nebeb,1,1
A5080539035,N. K. Mondal,1,1
A5080595078,Tim Martineau,1,1
A5080611961,Victoria Baranov,1,1
A5080649931,Karen Cowgill,1,1
A5080671245,Durga Kumari Joshi,1,1
A5080678839,Julius C. Nwanya,1,1
A5080683392,Bhagawoti Sharma,1,1
A5080692298,Pritam Ghosh,1,1
A5080697575,Paul Adepoju,1,1
A5080701261,Kalpana Jnawali,1,1
A5080739562,Grace C Magogo,1,1
A5080754477,Atiqur Chowdhury,1,1
A5080761059,Ateya Megahed Ibrahim,1,1
A5080771609,Alemtsehay Tewele,1,1
A5080799917,Lirui Jiao,1,1
A5080802229,Shiraz O. Higaz,1,1
A5080812183,J.C.M. van Ophem,1,1
A5080824253,Nathkapach Kaewpitoon Rattanapitoon,1,1
A5080852189,Alan Whiteside,1,1
A5080879009,EA Etukumana,1,1
A5080885452,Amit Garg,1,1
A5080888725,Jenny Jung,1,1
A5080929215,Mei Neni Sitaresmi,1,1
A5080931741,Chean Rithy Men,1,1
A5080950679,Joseph Fadare,1,1
A5080956715,Helen Ali Ewune,1,1
A5080970130,K.L. Malemo,1,1
A5080985586,Angeline Grace,1,1
A5081015573,Elizabeth Alabi,1,1
A5081034140,de I. Beer,1,1
A5081098116,Ming-Yen Hsiao,1,1
A5081112812,Soeb Md. Shoayeb Noman Md. Rahat Khan,1,1
A5081148654,Deepak Kumar Karki,1,1
A5081152275,Lynn Atuyambe,1,1
A5081161400,Edouard Musabanganji,1,1
A5081175250,Rocio Garcia‐Diaz,1,1
A5081199699,Daxin Sun,1,1
A5081243101,Joseph K. Wulifan,1,1
A5081271179,Zeena Johar,1,1
A5081365173,Nishana Ramdas,1,1
A5081380981,Lianne Kuppen,1,1
A5081402448,Joanne Ondera,1,1
A5081435425,Temitope Ladi-Akinyemi,1,1
A5081484345,Agada-Amade Y. A,1,1
A5081545360,Maggie Huff‐Rousselle,1,1
A5081560707,Daniel Doh,1,1
A5081563779,Asia Ashfaq,1,1
A5081622557,Franziska Fuerst,1,1
A5081644524,Anita Gadgil,1,1
A5081652206,Zahra Zarepour,1,1
A5081655549,Terhi J. Lohela,1,1
A5081704181,Taghreed Ismail,1,1
A5081726796,Njide Ndili,1,1
A5081772255,Ebelechukwu Lawretta Okiche,1,1
A5081786377,Mehdi Seraj,1,1
A5081791014,Olayinka Kehinde Binuomoyo,1,1
A5081811008,Godson U. Eze,1,1
A5081817756,Olympia Cheruiyot,1,1
A5081829743,Alemneh Mekuriaw Liyew,1,1
A5081885753,Madan Kumar Upadhyaya,1,1
A5081891694,Bright Dartey,1,1
A5081913837,D. Paul,1,1
A5081921712,Ayodeji Matthew Adebayo,1,1
A5081932639,Latashree Goswami,1,1
A5081990578,Dagmawe Menelek Asfaw,1,1
A5081992734,Muluneh Getachew Garedew,1,1
A5081995825,Hamidou Oumar Bâ,1,1
A5082027305,Marie‐Pierre Gagnon,1,1
A5082030527,Fanny Nadia Dissak‐Delon,1,1
A5082031037,Mark Blecher,1,1
A5082047360,Nabaraj Paudel,1,1
A5082059119,JN Ofoedu,1,1
A5082060037,Stephen E. Mshana,1,1
A5082065919,Isaac Kwame Dontwi,1,1
A5082067017,Anju Adhikari,1,1
A5082075104,Cheikh Mouhamadou Mbacké Lô,1,1
A5082078523,T. R. Dilip,1,1
A5082126814,Kassahun Animut Metkie,1,1
A5082133065,William Baah‐Boateng,1,1
A5082136022,Manimay Dev,1,1
A5082157443,Anthony Kwaku Edusei,1,1
A5082158855,C Anitha,1,1
A5082182337,Ogujiuba Kanayo,1,1
A5082189750,Rajesh Singh Kumabam,1,1
A5082226764,Claude Martin,1,1
A5082228188,Anand Shankar,1,1
A5082246361,K. Shiva Kumar,1,1
A5082252664,RD Pattanayak,1,1
A5082274727,Kenji Shibuya,1,1
A5082307544,Hyuncheol Bryant Kim,1,1
A5082326665,Nigusie Selomon Tibebu,1,1
A5082346230,Robert J. Gillies,1,1
A5082360731,Sharew Mulugeta,1,1
A5082377214,Surbhi Tripathi,1,1
A5082379131,Karuna Krishnaswamy,1,1
A5082422955,Shewa Negash Bedane,1,1
A5082424336,Samuel B. Babalola,1,1
A5082451749,Oladele Simeon Olatunya,1,1
A5082458249,Charles Adjei-Acquah,1,1
A5082464330,S. Gobi,1,1
A5082488041,Rédouane Abouqal,1,1
A5082489864,Berhan Tassew Woldehanna,1,1
A5082495845,Dennis Matanda,1,1
A5082550612,Kayleigh Barnes,1,1
A5082555758,Olunike Rebecca Abodunrin,1,1
A5082563386,Donald C. Udah,1,1
A5082567463,Ukamaka Gladys Okafor,1,1
A5082571257,Abate Zewdie,1,1
A5082610542,Juli Bajracharya,1,1
A5082624340,C M Sujina,1,1
A5082650124,Netsanet Walelign Workie,1,1
A5082656687,Alemayehu Deressa,1,1
A5082663721,Stephen Goodall,1,1
A5082678373,Elizabeth Dunbar,1,1
A5082698011,Masaru Ichihashi,1,1
A5082705085,Emily Keyes,1,1
A5082730878,Henry Abuaku Howard,1,1
A5082738226,Alieu Sowe,1,1
A5082753137,Jeanette L. Kaiser,1,1
A5082783552,Sabyasachi Sengupta,1,1
A5082796047,Jonatan Davén,1,1
A5082803576,Vijender Singh,1,1
A5082807187,Rohan Yashraj Gupta,1,1
A5082838014,Shaik Husna Tasneem,1,1
A5082851443,L.J. Owona Manga,1,1
A5082859420,Baher Elezbawy,1,1
A5082859841,Sonal Sachan,1,1
A5082880207,Uche E Ekhator-Mobayode,1,1
A5082895020,Masandi Milondo Alphonse,1,1
A5082913455,Opeyemi Fadeyibi,1,1
A5082922958,Malkeet Singh,1,1
A5082943919,Roman Mogilevskii,1,1
A5082984204,Sanjoy Kumar Sadhukhan,1,1
A5083016435,S. S. Giri,1,1
A5083045260,Temitope Esther Olamuyiwa,1,1
A5083061595,Seiro Ito,1,1
A5083079764,Sarvinos Barfieva,1,1
A5083088424,Étienne V Langlois,1,1
A5083094037,Ukemenam Miriam Nwakuso,1,1
A5083101814,Godfred O. Boateng,1,1
A5083119129,Cynthia Cupit Swenson,1,1
A5083125222,Paul Kizza,1,1
A5083126818,Selina Deiparine,1,1
A5083139276,Jørn Attermann,1,1
A5083191924,Boukary Tapsoba,1,1
A5083194395,Festus Fatai Adedoyin,1,1
A5083208432,Jeremy Snider,1,1
A5083230675,Gemma Williams,1,1
A5083253729,Martin Appiah-Danquah,1,1
A5083258356,Sahibullah Alam,1,1
A5083268179,A. Laxmaiah,1,1
A5083277064,Rachel Hargest,1,1
A5083297794,Jerry Paul Ninnoni,1,1
A5083306963,HammedO Yusuf,1,1
A5083319056,Tchamy Jonathan,1,1
A5083330157,Braden Te Ao,1,1
A5083341750,EU Godswill-Uko,1,1
A5083343091,Tolulope Babawarun,1,1
A5083353606,Stephanie Simmonds,1,1
A5083519696,Stefan Sieber,1,1
A5083548781,Tania Stafinski,1,1
A5083566746,Wael A. Fakihammed,1,1
A5083580133,Sonia Riaz,1,1
A5083603261,Malcolm Boyle,1,1
A5083616277,Edmund Ayesu,1,1
A5083629578,Komi Mati,1,1
A5083643244,Theodore Patrick Younker,1,1
A5083670870,Simone Ghislandi,1,1
A5083680094,Gbenga A Kayode,1,1
A5083707924,Kwame Adjei‐Mantey,1,1
A5083740249,Ronald J. Vogel,1,1
A5083755976,Moses Asori,1,1
A5083765036,Miriam Lewis Sabin,1,1
A5083771668,Emmanuel D. Otieno,1,1
A5083778556,Rituparna Sengupta,1,1
A5083793494,Philippe Compaoré,1,1
A5083838845,Bhagawan Regmi,1,1
A5083847436,Mark J. D. Jordans,1,1
A5083855830,Christiana T. Adesina,1,1
A5083893722,Arkadit Jeandria Nkodia,1,1
A5083896607,Henry Mphwanthe,1,1
A5083898510,Christian Chidozie Iyiani,1,1
A5083921556,Getaneh Bizuayehu Demeke,1,1
A5083932029,Rita Sobczyk,1,1
A5083958943,Livingstone Sichonjo Odero,1,1
