work_id,year,period,first_country_known,first_target,corr_country_known,corr_target,international_collaboration,n_author_countries,studied_count
W2786765055,2018,2016-2020,True,True,True,True,True,2,1
W2786984624,2018,2016-2020,False,,False,,False,0,1
W2789783047,2018,2016-2020,False,,False,,False,0,1
W2790049676,2018,2016-2020,False,,False,,False,0,1
W2791796883,2018,2016-2020,True,True,True,True,True,2,1
W2792809942,2018,2016-2020,True,True,True,True,False,1,1
W2796822199,2018,2016-2020,False,,False,,False,0,1
W2799512877,2018,2016-2020,False,,False,,False,0,1
W2800026610,2018,2016-2020,True,False,False,,False,1,1
W2800631693,2018,2016-2020,True,True,False,,False,1,1
W2800654492,2018,2016-2020,False,,False,,False,0,1
W2803041350,2018,2016-2020,True,True,False,,False,1,1
W2806559860,2018,2016-2020,True,True,True,True,False,1,1
W2814420259,2018,2016-2020,False,,False,,False,0,1
W2873794843,2018,2016-2020,False,,False,,False,0,1
W2885597453,2018,2016-2020,True,True,False,,False,1,1
W2886600856,2018,2016-2020,True,False,False,,True,2,1
W2889350751,2018,2016-2020,False,,False,,False,1,1
W2889857550,2018,2016-2020,False,,False,,False,0,1
W2890350372,2018,2016-2020,False,,False,,False,0,1
W2894834931,2018,2016-2020,True,True,True,True,True,2,1
W2895434880,2018,2016-2020,True,True,True,True,False,1,1
W2897089066,2018,2016-2020,False,,False,,False,0,1
W2897450480,2018,2016-2020,True,False,False,,True,2,1
W2901228496,2018,2016-2020,True,True,True,True,True,2,1
W2901446412,2018,2016-2020,True,True,False,,False,1,1
W2904394018,2018,2016-2020,True,True,False,,False,1,1
W2914252414,2018,2016-2020,False,,False,,False,0,1
W2914595624,2018,2016-2020,True,True,True,True,False,1,1
W2915867789,2018,2016-2020,False,,False,,False,0,1
W2919150012,2018,2016-2020,True,True,True,True,False,1,1
W2922765297,2018,2016-2020,False,,False,,False,0,1
W2924957690,2018,2016-2020,False,,False,,False,0,1
W2935809295,2018,2016-2020,False,,False,,False,0,1
W2936668263,2018,2016-2020,True,True,True,True,False,1,1
W2949478803,2018,2016-2020,False,,False,,False,0,1
W2951297010,2018,2016-2020,False,,False,,False,0,1
W2956639342,2018,2016-2020,False,,False,,False,0,0
W2960594010,2018,2016-2020,False,,False,,False,0,1
W3002253753,2018,2016-2020,False,,False,,False,0,1
W3031379865,2018,2016-2020,False,,False,,False,0,1
W3044007174,2018,2016-2020,False,,False,,False,0,1
W3124495674,2018,2016-2020,False,,False,,False,0,1
W3157699783,2018,2016-2020,True,True,True,True,False,1,1
W3171899638,2018,2016-2020,False,,False,,False,0,1
W3174964368,2018,2016-2020,False,,False,,False,0,1
W3206024867,2018,2016-2020,False,,False,,False,0,1
W4247432748,2018,2016-2020,True,True,False,,False,1,1
W2783134897,2018,2016-2020,True,True,False,,True,4,1
W2783170109,2018,2016-2020,True,True,True,False,True,2,1
W2782594514,2018,2016-2020,True,False,True,False,True,4,1
W850429234,2018,2016-2020,True,False,True,True,True,3,1
W2782664530,2018,2016-2020,True,True,True,True,True,2,1
W2783439708,2018,2016-2020,True,False,True,False,False,1,3
W2793146379,2018,2016-2020,True,False,True,False,False,1,1
W2785380028,2018,2016-2020,True,True,False,,True,5,1
W2980722554,2018,2016-2020,True,True,False,,True,4,1
W2786117346,2018,2016-2020,True,True,True,True,True,2,1
W2787359055,2018,2016-2020,True,True,True,True,True,3,1
W2787082714,2018,2016-2020,True,True,True,True,True,4,1
W2789049942,2018,2016-2020,True,False,True,False,False,1,1
W2789214588,2018,2016-2020,True,False,True,False,False,1,1
W2789286722,2018,2016-2020,True,True,True,True,True,2,1
W3092340648,2018,2016-2020,True,True,False,,False,1,1
W4302401721,2018,2016-2020,True,True,False,,False,1,1
W2788149713,2018,2016-2020,True,True,True,True,True,3,1
W2788184458,2018,2016-2020,True,True,True,True,True,3,1
W2788657075,2018,2016-2020,False,,False,,False,0,1
W2791541873,2018,2016-2020,True,False,True,False,False,1,1
W2793010825,2018,2016-2020,True,False,True,False,False,1,1
W2794150731,2018,2016-2020,True,False,True,False,False,1,1
W2921349471,2018,2016-2020,False,,False,,False,0,1
W4299511590,2018,2016-2020,True,False,False,,False,1,1
W2789892463,2018,2016-2020,True,True,True,True,True,3,1
W2805997730,2018,2016-2020,False,,False,,False,0,1
W2787071398,2018,2016-2020,True,False,True,False,False,1,0
W2789856579,2018,2016-2020,True,True,True,True,False,1,1
W2793114352,2018,2016-2020,True,True,True,True,False,1,1
W2789475861,2018,2016-2020,True,False,True,False,False,1,1
W2790502811,2018,2016-2020,True,False,True,False,False,1,1
W2806554384,2018,2016-2020,True,True,True,True,False,1,1
W2790454730,2018,2016-2020,True,False,True,False,False,1,1
W2792486039,2018,2016-2020,False,,False,,False,0,1
W2790351289,2018,2016-2020,True,False,True,False,False,1,1
W2794227554,2018,2016-2020,True,True,True,True,False,1,1
W2793161995,2018,2016-2020,True,False,True,False,True,2,2
W2789670387,2018,2016-2020,True,True,True,True,False,1,1
W3090639588,2018,2016-2020,True,True,False,,False,1,1
W4300999994,2018,2016-2020,True,True,False,,False,1,1
W2791534840,2018,2016-2020,True,True,True,False,True,3,1
W2791889803,2018,2016-2020,True,True,True,True,False,1,1
W2792376555,2018,2016-2020,True,False,True,False,True,4,1
W2944747604,2018,2016-2020,True,True,True,True,False,1,1
W2774494523,2018,2016-2020,False,,False,,False,0,1
W2797940964,2018,2016-2020,True,True,True,True,True,2,1
W2791790003,2018,2016-2020,True,False,True,False,True,2,0
W2794403447,2018,2016-2020,True,False,True,False,True,2,1
W2792953063,2018,2016-2020,True,True,False,,True,2,1
W2805505463,2018,2016-2020,True,True,True,True,True,2,1
W2790335437,2018,2016-2020,True,True,True,True,False,1,1
W2912388020,2018,2016-2020,False,,False,,False,0,1
W2795021851,2018,2016-2020,False,,False,,False,0,1
W2795007196,2018,2016-2020,True,False,True,False,False,1,1
W2914450528,2018,2016-2020,True,True,True,True,False,1,1
W2800431377,2018,2016-2020,True,False,True,False,False,1,1
W2805325779,2018,2016-2020,False,,False,,False,0,1
W2895514828,2018,2016-2020,True,True,False,,False,1,1
W2980540193,2018,2016-2020,False,,False,,False,0,1
W4241684912,2018,2016-2020,False,,False,,False,0,1
W2795671690,2018,2016-2020,True,False,True,False,True,2,1
W2807632235,2018,2016-2020,True,True,True,True,False,1,1
W2797129769,2018,2016-2020,True,True,True,True,True,3,1
W2802889637,2018,2016-2020,True,False,True,False,False,1,1
W2800902222,2018,2016-2020,True,True,True,True,False,1,1
W2804953991,2018,2016-2020,True,True,True,True,False,1,1
W2799888224,2018,2016-2020,True,False,True,False,False,1,0
W2801332385,2018,2016-2020,False,,False,,False,1,1
W7204225902,2018,2016-2020,True,False,True,False,False,1,0
W2799360640,2018,2016-2020,True,True,True,True,True,2,1
W2805568502,2018,2016-2020,True,False,True,False,False,1,1
W2800479309,2018,2016-2020,True,False,True,False,True,3,1
W2892476810,2018,2016-2020,False,,False,,False,0,1
W2800929401,2018,2016-2020,True,False,True,False,True,2,1
W2810464685,2018,2016-2020,False,,False,,False,0,1
W2923453059,2018,2016-2020,False,,False,,False,0,1
W2799852355,2018,2016-2020,True,True,True,True,True,2,1
W2800094334,2018,2016-2020,True,False,True,False,True,3,1
W3039747294,2018,2016-2020,True,True,True,True,False,1,1
W2802605114,2018,2016-2020,True,False,True,False,True,4,1
W2800358593,2018,2016-2020,True,True,True,True,False,1,1
W2801838590,2018,2016-2020,True,True,True,True,False,1,1
W2803144492,2018,2016-2020,True,True,True,True,True,2,1
W2805032000,2018,2016-2020,True,False,True,False,True,2,1
W2805038985,2018,2016-2020,True,False,True,False,True,2,3
W2808666109,2018,2016-2020,True,False,True,False,False,1,2
W2804103463,2018,2016-2020,True,True,True,False,True,2,1
W3097329950,2018,2016-2020,False,,False,,False,0,1
W2805196360,2018,2016-2020,True,False,True,False,False,1,1
W2804395384,2018,2016-2020,True,True,True,True,True,3,1
W2806623687,2018,2016-2020,True,True,True,True,True,2,1
W4300513427,2018,2016-2020,True,True,False,,True,2,1
W2807464039,2018,2016-2020,True,True,True,True,False,1,1
W2805793843,2018,2016-2020,False,,False,,False,0,1
W2810101634,2018,2016-2020,True,True,True,False,True,3,1
W3012681248,2018,2016-2020,False,,False,,False,0,1
W3035836137,2018,2016-2020,True,True,False,,False,1,1
W3174167283,2018,2016-2020,False,,False,,False,0,0
W2805559507,2018,2016-2020,True,True,False,,False,1,1
W2806266374,2018,2016-2020,True,True,True,True,True,2,1
W2807127125,2018,2016-2020,True,False,True,False,True,3,1
W2809345172,2018,2016-2020,False,,False,,False,0,1
W2950357024,2018,2016-2020,False,,False,,False,0,1
W2808621406,2018,2016-2020,True,False,True,False,True,2,1
W2808867063,2018,2016-2020,True,True,True,True,False,1,3
W2895383943,2018,2016-2020,True,True,True,True,False,1,1
W3047071203,2018,2016-2020,False,,False,,False,0,1
W3199319589,2018,2016-2020,True,True,False,,False,1,1
W2887219841,2018,2016-2020,True,False,True,False,False,1,1
W4293091045,2018,2016-2020,True,True,True,True,True,2,1
W2924689944,2018,2016-2020,False,,False,,False,0,1
W2980276341,2018,2016-2020,True,True,False,,False,1,1
W3099285306,2018,2016-2020,False,,False,,False,0,1
W2810453292,2018,2016-2020,True,False,True,False,False,1,1
W2854171733,2018,2016-2020,True,True,True,True,False,1,1
W2902748054,2018,2016-2020,True,True,True,True,False,1,1
W2824531766,2018,2016-2020,True,False,True,True,True,2,1
W2880576664,2018,2016-2020,True,True,True,True,True,5,1
W2881231859,2018,2016-2020,True,True,True,True,True,3,1
W2945781673,2018,2016-2020,True,True,True,True,False,1,1
W2888858351,2018,2016-2020,True,True,True,True,False,1,5
W4240164493,2018,2016-2020,False,,False,,False,0,2
W2883668528,2018,2016-2020,True,True,True,True,False,1,1
W2883164366,2018,2016-2020,True,True,True,True,True,2,1
W2883774671,2018,2016-2020,True,False,True,False,False,1,1
W2884076457,2018,2016-2020,True,True,True,True,False,1,1
W2884810548,2018,2016-2020,True,True,True,True,True,2,1
W2884768337,2018,2016-2020,True,False,True,False,False,1,0
W2886924394,2018,2016-2020,True,False,True,False,True,2,1
W3006860220,2018,2016-2020,True,True,True,True,False,1,1
W2887882212,2018,2016-2020,True,False,True,False,True,4,1
W2895891826,2018,2016-2020,True,True,False,,False,1,1
W2898810823,2018,2016-2020,True,True,True,True,False,1,1
W2885260301,2018,2016-2020,True,True,True,True,True,4,1
W2886520620,2018,2016-2020,True,False,True,False,False,1,4
W2887362152,2018,2016-2020,True,True,True,True,True,3,1
W2888753739,2018,2016-2020,True,False,True,False,False,1,1
W2887002839,2018,2016-2020,True,True,True,True,False,1,1
W2887085973,2018,2016-2020,True,True,True,True,False,1,4
W2897666396,2018,2016-2020,True,True,False,,True,2,1
W2894234659,2018,2016-2020,True,False,True,False,True,3,1
W2887127084,2018,2016-2020,True,True,False,,False,1,1
W2885941536,2018,2016-2020,True,True,True,True,False,1,1
W2887910788,2018,2016-2020,True,False,True,False,True,2,1
W2890159142,2018,2016-2020,True,True,False,,True,4,1
W2888307323,2018,2016-2020,True,True,True,True,False,1,1
W2896109193,2018,2016-2020,True,False,True,False,True,2,1
W2291946786,2018,2016-2020,True,True,False,,False,1,1
W2889493743,2018,2016-2020,True,True,True,True,True,2,1
W2899507951,2018,2016-2020,True,False,True,False,True,2,1
W2888794060,2018,2016-2020,True,True,True,True,True,2,1
W2889784316,2018,2016-2020,True,True,True,True,True,4,1
W2890593531,2018,2016-2020,True,True,False,,True,2,1
W2892810162,2018,2016-2020,True,False,True,False,False,1,2
W2899657329,2018,2016-2020,True,True,False,,False,1,1
W2899671887,2018,2016-2020,True,False,True,False,False,1,1
W2890933083,2018,2016-2020,False,,False,,False,0,1
W2953629349,2018,2016-2020,False,,False,,False,0,1
W2890915995,2018,2016-2020,True,False,True,False,False,1,1
W2889988734,2018,2016-2020,True,True,True,True,False,1,1
W2889713071,2018,2016-2020,True,True,True,True,False,1,1
W2890814362,2018,2016-2020,True,True,True,True,True,3,1
W2890596045,2018,2016-2020,True,True,True,True,True,4,1
W2892027101,2018,2016-2020,True,True,True,True,True,4,1
W2892784771,2018,2016-2020,True,True,True,True,True,3,1
W2894005935,2018,2016-2020,True,False,True,False,False,1,1
W2894057266,2018,2016-2020,True,True,True,True,True,2,1
W2894304375,2018,2016-2020,True,True,False,,False,1,1
W2892661195,2018,2016-2020,True,False,False,,True,2,0
W2892791935,2018,2016-2020,True,True,True,True,True,2,1
W2893263569,2018,2016-2020,True,True,True,False,True,3,1
W2898471392,2018,2016-2020,True,True,True,True,True,3,1
W3209217438,2018,2016-2020,True,True,False,,False,1,1
W2894921137,2018,2016-2020,True,False,True,False,False,1,1
W2898728955,2018,2016-2020,True,True,True,True,True,3,1
W3014150949,2018,2016-2020,False,,False,,False,0,1
W3186917788,2018,2016-2020,True,True,False,,False,1,1
W2897443860,2018,2016-2020,True,True,True,True,True,2,1
W2895984367,2018,2016-2020,True,False,True,False,True,2,2
W2897357636,2018,2016-2020,True,True,True,True,True,3,1
W2897399395,2018,2016-2020,True,True,True,True,False,1,1
W2896242456,2018,2016-2020,True,True,True,True,True,4,1
W2897419131,2018,2016-2020,True,False,True,False,True,3,1
W2896519275,2018,2016-2020,True,False,True,False,True,2,1
W2913331068,2018,2016-2020,True,False,True,False,True,2,1
W2896467115,2018,2016-2020,True,True,True,True,True,2,1
W2898584746,2018,2016-2020,True,True,True,True,True,3,1
W2899460807,2018,2016-2020,True,True,True,True,False,1,1
W2899502259,2018,2016-2020,True,False,False,,True,4,1
W2899338083,2018,2016-2020,True,True,True,True,False,1,1
W4237062537,2018,2016-2020,False,,False,,False,0,1
W4388054232,2018,2016-2020,True,True,True,True,False,1,2
W2899731980,2018,2016-2020,True,False,True,False,False,1,1
W2900704998,2018,2016-2020,True,True,True,True,True,5,1
W2901960877,2018,2016-2020,True,False,True,False,False,1,1
W2955629894,2018,2016-2020,False,,False,,False,0,1
W2149931223,2018,2016-2020,True,False,True,False,True,4,1
W2898618836,2018,2016-2020,True,True,True,True,False,1,1
W2899928645,2018,2016-2020,True,True,False,,True,3,1
W3195254547,2018,2016-2020,True,True,False,,False,1,0
W4231578425,2018,2016-2020,True,True,True,True,True,3,1
W2900704794,2018,2016-2020,True,True,True,True,False,1,1
W2901486299,2018,2016-2020,True,True,True,True,True,3,1
W2919034600,2018,2016-2020,False,,False,,False,0,1
W2901409012,2018,2016-2020,True,False,True,False,False,1,1
W2901979797,2018,2016-2020,True,True,True,True,False,1,1
W2901621121,2018,2016-2020,True,True,True,True,True,2,1
W2906048031,2018,2016-2020,True,True,False,,False,1,1
W3129631305,2018,2016-2020,False,,False,,False,0,1
W2901087938,2018,2016-2020,True,False,True,False,False,1,1
W4237806782,2018,2016-2020,True,False,True,False,True,2,1
W2897167542,2018,2016-2020,True,True,False,,False,1,2
W2902993977,2018,2016-2020,True,False,True,False,True,3,1
W2904188226,2018,2016-2020,True,True,False,,False,1,1
W2902380013,2018,2016-2020,True,False,True,False,True,3,1
W2902824949,2018,2016-2020,True,False,True,False,False,1,2
W2903592431,2018,2016-2020,True,True,False,,False,1,1
W2903864734,2018,2016-2020,True,True,True,True,True,2,7
W2904755727,2018,2016-2020,True,False,True,False,False,1,4
W2905051509,2018,2016-2020,True,False,True,False,False,1,1
W2952200272,2018,2016-2020,True,True,True,True,False,1,1
W2955869782,2018,2016-2020,True,True,False,,False,1,1
W2987787294,2018,2016-2020,False,,False,,False,0,1
W2904951663,2018,2016-2020,True,False,True,False,True,2,0
W2905451700,2018,2016-2020,True,True,True,True,False,1,1
W2903775227,2018,2016-2020,True,True,True,True,False,1,1
W2904113057,2018,2016-2020,True,True,False,,False,1,1
W2748821948,2018,2016-2020,True,True,False,,True,2,1
W2905117079,2018,2016-2020,True,True,True,True,False,1,1
W2920142725,2018,2016-2020,True,True,True,True,False,1,1
W2904977235,2018,2016-2020,True,False,True,False,False,1,0
W2903706327,2018,2016-2020,True,False,True,False,False,1,1
W2904382862,2018,2016-2020,False,,False,,False,0,1
W2919948752,2018,2016-2020,False,,False,,False,0,1
W2904723606,2018,2016-2020,True,True,True,True,False,1,1
W2981583006,2018,2016-2020,False,,False,,True,2,1
W2906433205,2018,2016-2020,True,True,True,True,False,1,1
W2909665062,2018,2016-2020,False,,False,,False,0,1
W2906393063,2018,2016-2020,True,False,True,False,True,3,1
W2906668932,2018,2016-2020,True,True,False,,False,1,1
W2906096230,2018,2016-2020,False,,False,,False,0,1
W2908358383,2018,2016-2020,True,True,True,True,False,1,1
W2908397911,2018,2016-2020,False,,False,,False,0,1
W2914214731,2018,2016-2020,False,,True,True,False,1,1
W2924072296,2018,2016-2020,True,True,False,,False,1,1
W4404282069,2018,2016-2020,True,False,True,False,False,1,1
W2912538887,2019,2016-2020,True,True,False,,False,1,1
W2913278596,2019,2016-2020,True,True,False,,False,1,1
W2920731002,2019,2016-2020,True,True,False,,False,1,1
W2922166805,2019,2016-2020,True,True,True,True,False,1,1
W2927582167,2019,2016-2020,False,,False,,False,0,1
W2934451186,2019,2016-2020,False,,False,,False,0,1
W2938654300,2019,2016-2020,True,True,True,True,False,1,1
W2942923419,2019,2016-2020,False,,False,,False,0,1
W2943576584,2019,2016-2020,True,True,False,,False,1,1
W2945325802,2019,2016-2020,True,True,True,True,False,1,1
W2946972483,2019,2016-2020,False,,False,,False,0,1
W2948250687,2019,2016-2020,False,,False,,False,0,1
W2954521312,2019,2016-2020,True,True,False,,True,3,1
W2956144548,2019,2016-2020,True,True,True,True,False,1,1
W2962280836,2019,2016-2020,True,True,True,True,False,1,1
W2965504247,2019,2016-2020,False,,False,,False,0,1
W2966118735,2019,2016-2020,True,True,True,True,False,1,1
W2967108541,2019,2016-2020,True,False,True,False,False,1,1
W2970122091,2019,2016-2020,True,True,False,,False,1,1
W2970589648,2019,2016-2020,True,True,False,,False,1,1
W2970713672,2019,2016-2020,False,,False,,False,0,2
W2974358288,2019,2016-2020,True,True,True,True,False,1,1
W2975076262,2019,2016-2020,True,False,False,,True,4,1
W2975106851,2019,2016-2020,True,True,True,True,False,1,1
W2987217153,2019,2016-2020,True,True,False,,False,1,1
W2988421790,2019,2016-2020,False,,False,,False,0,1
W2989519200,2019,2016-2020,False,,False,,False,0,1
W2991343601,2019,2016-2020,True,True,True,True,False,1,1
W2991377369,2019,2016-2020,True,False,True,False,False,1,1
W2994617749,2019,2016-2020,False,,False,,False,0,1
