reference_id,local_citations
W4206917099,9
W2558725357,9
W2085602318,9
W2129760625,9
W1994710998,9
W1984010220,9
W2883077330,9
W4310937573,9
W2091955131,9
W1500855253,9
W2055111965,9
W2883236408,9
W2090528866,9
W3121164381,9
W2734857491,9
W2025486136,9
W2786220370,9
W2911369282,9
W2111819007,9
W1983122360,9
W2565472073,9
W2395870396,9
W2893803920,9
W2073981548,9
W2116739463,9
W1932783686,9
W2110191864,9
W2898034962,9
W2059588030,9
W4311985959,9
W2569995764,9
W4250639036,9
W1975415001,9
W2005813574,9
W2060682973,9
W2807127125,9
W2053582786,9
W2095704227,9
W1595743797,9
W2577227262,9
W3121668358,9
W2107691889,9
W2770287703,9
W2123790815,9
W640649785,9
W1603821258,9
W2080898094,9
W2473017367,8
W2140073186,8
W2138555620,8
W2063888544,8
W2769932463,8
W2103882226,8
W2021273418,8
W3000763809,8
W1999027284,8
W1757889649,8
W4229445066,8
W2066735350,8
W2153943092,8
W3157646891,8
W2144033151,8
W2073179297,8
W3180285398,8
W1891360074,8
W2063903057,8
W2789214588,8
W1990448816,8
W4293493670,8
W3013171296,8
W1966393658,8
W2129660502,8
W3132320424,8
W2047264958,8
W1988601047,8
W3121385028,8
W4211233301,8
W3193628762,8
W2889100481,8
W2805038985,8
W4399938116,8
W1761293053,8
W2002200094,8
W2094400530,8
W2082933321,8
W2592635275,8
W3025814963,8
W2770699973,8
W6679378575,8
W2994675196,8
W2149987671,8
W1987313755,8
W2140057399,8
W2588087522,8
W2029235014,8
W2116286095,8
W2139322704,8
W2994611624,8
W2905995088,8
W2078939707,8
W2074971813,8
W2337391392,8
W2109355729,8
W3038445392,8
W2779061824,8
W2220382137,8
W3176978467,8
W2020967272,8
W1971624858,8
W1550947577,8
W2786106121,8
W4308997007,8
W2040167149,8
W2915900317,8
W2406573181,8
W1499162521,8
W3192811555,8
W3117914736,8
W2280402124,8
W3122294194,8
W2888948874,8
W2461020770,8
W3123300544,8
W4206237600,8
W3147896716,8
W1981677892,8
W2141245249,8
W2800395594,8
W2038696934,8
W2086479170,8
W1528074835,8
W4212918543,8
W2981955973,8
W2168286190,8
W4241653265,8
W2002462121,8
W2023813779,8
W2054881387,8
W1850383037,8
W1984570384,8
W2521655410,8
W3191419472,8
W2604944796,8
W3144231438,8
W3217445700,8
W2912791792,8
W3125357717,8
W4399358436,8
W3209501899,8
W93768118,8
W4206386816,8
W2335434101,8
W1971593267,8
W2346405048,8
W3121147769,8
W1977897138,8
W2119830072,8
W6634527348,8
W2527562493,8
W1589013897,8
W2560133731,8
W3124097040,8
W2464898865,8
W4361266799,8
W2005160669,8
W2118998557,8
W2142495043,8
W6681555836,8
W2181308700,8
W2055620730,8
W2020155291,8
W1863427456,8
W2806351845,8
W4299696569,8
W2480597082,8
W1970010064,8
W2972311945,8
W2013395748,8
W3093697376,8
W4210418521,8
W2119273040,8
W1569658108,8
W2301283074,8
W2125065061,8
W4237277138,8
W4385850886,8
W2887882212,8
W2093531875,8
W2789049942,8
W2109198904,8
W2984978165,8
W6991208225,8
W2074019375,8
W2966759034,8
W2037756818,8
W2065520901,8
W2132529201,8
W2123958777,8
W2060004426,8
W162093207,8
W4353082272,8
W6698662053,8
W3009960619,8
W1999046978,8
W1849690047,8
W1951008065,8
W2110836285,8
W2591940845,8
W1945274993,8
W2529375427,8
W1609728510,8
W1968426535,8
W2096577627,8
W2771016647,8
W2086209485,8
W1984524168,8
W2078069108,8
W2114846820,8
W3082118065,8
W2132917208,8
W2903817636,8
W2585886059,8
W2782594514,8
W2126237106,8
W4239030646,8
W2912084882,8
W2133104890,8
W2991792334,8
W2072664355,8
W2050298894,8
W3014230497,8
W1588825727,8
W2952257537,8
W207586860,8
W1533102664,8
W1975994995,8
W2042206251,8
W633389390,8
W4249548800,8
W2615830687,8
W3019273456,8
W1976867259,8
W2107415047,8
W2017683947,8
W4307441278,8
W588454197,8
W2162710091,8
W2916762122,8
W2188320271,8
W2300769307,8
W2475588596,8
W2461101821,8
W2244539356,8
W2616977035,8
W4289544398,8
W2080196634,8
W2970941491,8
W4400789899,8
W6630189722,8
W4239611742,8
W2123778824,8
W4304593256,8
W1531342504,8
W2624107331,8
W2551133254,8
W1967370739,8
W1992198473,8
W3093685799,8
W2796261715,8
W1983920315,8
W2782129131,8
W2047466529,8
W2089299295,8
W2729724181,8
W2058287327,8
W2606118915,8
W2120006888,8
W2188342533,8
W2316466037,8
W2758132205,8
W1967208830,8
W4315620167,8
W2135774829,8
W2036193982,8
W1844773870,8
W2159529292,8
W4293194434,8
W4407097990,8
W4244908935,8
W4229737049,8
W2345631887,8
W1974858978,8
W1592330435,8
W2035697834,8
W2158140382,8
W2996459169,8
W2137305855,8
W2082169452,8
W2151176815,8
W2245271829,8
W3160357317,8
W4229454739,8
W2108764424,8
W3000511646,8
W1508573028,8
W2112369694,8
W2551708045,8
W2027088814,8
W4220977706,8
W2996733056,8
W2119174662,8
W2084074551,8
W3113579526,8
W3124564277,8
W2081954815,8
W1955587787,8
W2048435626,8
W2537735821,8
W3002667129,8
W4200054871,8
W2520441209,8
W2986442453,8
W4285033909,8
W2065963041,8
W4392852028,8
W2914220996,8
W2969568427,8
W4231937663,7
W2891221612,7
W4396763717,7
W2904987247,7
W2054170447,7
W2899104309,7
W6684060807,7
W2119060265,7
W2974643734,7
W2171908607,7
W2071623284,7
W2152259239,7
W2510403921,7
W2039810561,7
W1499444096,7
W2034077123,7
W4319588447,7
W4200281899,7
W2147631211,7
W1988085479,7
W2530108291,7
W3124228313,7
W2006124462,7
W1931476478,7
W2021365718,7
W4377287101,7
W4250229182,7
W3170255772,7
W1505999675,7
W168577429,7
W1990064061,7
W2614027087,7
W2034520879,7
W2006523621,7
W2915581508,7
W2417192822,7
W246286872,7
W2089944651,7
W2090274609,7
W1996825188,7
W2089477946,7
W2117997327,7
W3198155308,7
W2766014025,7
W3122210260,7
W2082629440,7
W2952076533,7
W3123546330,7
W2129649856,7
W4380787276,7
W3049048617,7
W2886783112,7
W2082015983,7
W1588965071,7
W2987471274,7
W2287811611,7
W2086592700,7
W3124085893,7
W1521305908,7
W3094256785,7
W2908930479,7
W2024117857,7
W3122678785,7
W2130938947,7
W2923102567,7
W2107116940,7
W4248854933,7
W2099805722,7
W1867872391,7
W4383898405,7
W2056082439,7
W3125635176,7
W2993364502,7
W2475086501,7
W4254363066,7
W2125540464,7
W2063044909,7
W2729517813,7
W2794035615,7
W3216570118,7
W1855683224,7
W2044355963,7
W4309264785,7
W1530592744,7
W3121572168,7
W2104442671,7
W2189153528,7
W4280504562,7
W4288758331,7
W2992990401,7
W4387141582,7
W1987447680,7
W2146647868,7
W2097422804,7
W11730450,7
W2331393505,7
W2121824598,7
W2204462542,7
W4385246554,7
W4408827377,7
W2130071005,7
W2898728955,7
W2160677490,7
W2026712766,7
W2094993328,7
W3123534837,7
W2112233230,7
W2950693828,7
W4388125741,7
W3134966325,7
W1996006080,7
W1430820851,7
W1976016042,7
W2782874158,7
W2007851141,7
W2977062219,7
W1584853831,7
W2108991971,7
W2484550329,7
W2884933505,7
W4393302580,7
W3125496997,7
W2105186209,7
W2048792999,7
W2731511931,7
W2788073857,7
W3122842586,7
W329655859,7
W2224746885,7
W2978797280,7
W1982236033,7
W2216966544,7
W2091912550,7
W2409405461,7
W1922404503,7
W24519434,7
W2020222317,7
W2089751710,7
W4288076310,7
W4389575008,7
W1503758158,7
W2794486548,7
W2033095858,7
W2122848836,7
W2034145776,7
W2004167497,7
W3196621779,7
W3011557132,7
W2554416008,7
W647259760,7
W2200337392,7
W1934380450,7
W2795671690,7
W2783732199,7
W2150504822,7
W2056284807,7
W1994870981,7
W2085190329,7
W2033048793,7
W3216623474,7
W2794169991,7
W2113041460,7
W2168161239,7
W3011010695,7
W4282825018,7
W2056486802,7
W4255411484,7
W2122343298,7
W2113336168,7
W2205941901,7
W2129747679,7
W4300550956,7
W4292461699,7
W2755046274,7
W4230644069,7
W2069213946,7
W2125795648,7
W1995361834,7
W2884311606,7
W2830990838,7
W2768131485,7
W1988050849,7
W2259141974,7
W3102871994,7
W2072932445,7
W2292885069,7
W2044795425,7
W3196760489,7
W2046299851,7
W2245030377,7
W2921809915,7
W2969330024,7
W2606697516,7
W2957657986,7
W2141350496,7
W2894834931,7
W2954630718,7
W1970012292,7
W2130485456,7
W3143082526,7
W2119501126,7
W2159936838,7
W2268578454,7
W1964331679,7
W1529991977,7
W2003728556,7
W2110636701,7
W2099300432,7
W1557459633,7
W4248253646,7
W4323317110,7
W1975623572,7
W6674744580,7
W2758217916,7
W1535803599,7
W4252154825,7
W3121838515,7
W2901228496,7
W2564780561,7
W2102006682,7
W2121722424,7
W2110132657,7
W375319111,7
W2162871156,7
W2909918991,7
W1980241783,7
W2132758006,7
W2133674686,7
W2981640539,7
W2124338108,7
W2915128921,7
W2907240448,7
W1947198863,7
W3142796800,7
W2185440374,7
W3125581775,7
W3200644889,7
W1515689000,7
W4298413470,7
W3125000092,7
W4285085388,7
W2009147385,7
W2136893259,7
W3119863583,7
W796710145,7
W2576809816,7
W2018661294,7
W2970122682,7
W1986556976,7
W2791534981,7
W2018541897,7
W7073634739,7
W1563718244,7
W3125714459,7
W2551952376,7
W3045969145,7
W2156167717,7
W2943699614,7
W1493100476,7
W1550812296,7
W2914328976,7
W3024555454,7
W2140520317,7
W2623252536,7
W2188736442,7
W1977432798,7
W2241579893,7
W4321600290,7
W1544133109,7
W2147166564,7
W2559016195,7
W2427183195,7
W2911501071,7
W2205139816,7
W2096900823,7
W3012549622,7
W2267668190,7
W3036846858,7
W4385954115,7
W1999891347,7
W2154074623,7
W2131833538,7
W2273351902,7
W3164301406,7
W2470368371,7
W2572551458,7
W2072703138,7
W3132848742,7
W2161957841,7
W2328831975,7
W2093274439,7
W2158185581,7
W2143159891,7
W2162049040,7
W2164277545,7
W1590922248,7
W2151153324,7
W2895891826,7
W4294116629,7
W2055717230,7
W2163987497,7
W2899460807,7
W2520995680,7
W2407067733,7
W2887127084,7
W2104413408,7
W1984343662,7
W3124919702,7
W1520449527,7
W4311707121,7
W2998651013,7
W2745265294,7
W1553376056,7
W2075744862,7
W6682329785,7
W1511395520,7
W2811182107,7
W2095088284,7
W2121785731,7
W2765173896,7
W1587141723,7
W65839816,7
W4220905636,7
W265604770,7
W3123671952,7
W2155661744,7
W2971135175,7
W1812504421,7
W2807765246,7
W2171607310,7
W2106640884,7
W3109190149,7
W2043141621,7
W2078615356,7
W2897419131,7
W2884768337,7
W2101264661,7
W2969272039,7
W1824707232,7
W2057760097,7
W4382582762,7
W2142606582,6
W2898618836,6
W2530009226,6
W2612092231,6
W2519051156,6
W2108372621,6
W2129490367,6
W1969440363,6
W2198847224,6
W2141551495,6
W2536600676,6
W2037053368,6
W2767768473,6
W2012529310,6
W2116123458,6
W4385955537,6
W1987258130,6
W3129043169,6
W6941284782,6
W2754955793,6
W2127931229,6
W2131850093,6
W2524739128,6
W2135200566,6
W2134732827,6
W3194677418,6
W2089976524,6
W2939781461,6
W2032620982,6
W2787596522,6
W2325391947,6
W2767612190,6
W2230519701,6
W2017443876,6
W2052312336,6
W2899502259,6
W4200054040,6
W2034523877,6
W2103416243,6
W2914252414,6
W2037197695,6
W2341653267,6
W239959747,6
W2163988786,6
W1591458670,6
W4393947003,6
W2533222366,6
W2138752415,6
W2106698616,6
W2606439205,6
W2086855757,6
W2128153268,6
W1830571005,6
W1643268301,6
W1982972065,6
W2070460651,6
W1493825989,6
W3175852255,6
W2947403902,6
W3164270209,6
W2916388022,6
W2626795377,6
W2980723750,6
W2895495132,6
W1993791131,6
W4221011473,6
W3006506574,6
W2125971925,6
W4302310650,6
W1998096910,6
W3135210107,6
W2910105648,6
W1966183656,6
W2132048440,6
W1832395664,6
W2310111321,6
W4307630706,6
W1552870128,6
W2965234929,6
W282960372,6
W2093161076,6
W2133078988,6
W1530306231,6
W2789391403,6
W2150182604,6
W2006767515,6
W4245497361,6
W2093431685,6
W3152866043,6
W206118805,6
W2009242580,6
W2579193023,6
W2104817789,6
W2091637666,6
W2960022116,6
W2139727821,6
W2135216369,6
W2944434778,6
W1981481198,6
W4319160954,6
W2439864836,6
W1992137942,6
W2126049444,6
W2319325054,6
W2142346835,6
W3132507003,6
W2529846601,6
W2158395844,6
W2062939907,6
W2795134488,6
W2052763196,6
W2000606413,6
W2105056830,6
W1982682233,6
W1993750439,6
W2594895769,6
W2052729098,6
W3026049681,6
W2776628242,6
W2081169337,6
W2152137519,6
W1577001291,6
W2149902237,6
W6603232521,6
W2015368529,6
W2044641365,6
W2330367250,6
W2187322879,6
W2167295538,6
W2915796103,6
W2980643559,6
W92932051,6
W2469844020,6
W2970148302,6
W2143926494,6
W4281787634,6
W2118668392,6
W2972306594,6
W2068470820,6
W2156033040,6
W2132808418,6
W2094013842,6
W4376629781,6
W1567935772,6
W2108231714,6
W3123231910,6
W623883368,6
W2328988284,6
W2137483211,6
W2234673553,6
W6744325364,6
W3149953018,6
W349652921,6
W1557015909,6
W1993622926,6
W845931578,6
W2294311276,6
W2953295511,6
W1508951782,6
W3097934282,6
W1485422768,6
W1586574130,6
W2160380454,6
W2987127171,6
W2399057240,6
W2765673957,6
W2039759668,6
W258565995,6
W6693242026,6
W1542077694,6
W3122212644,6
W2139516184,6
W4311897415,6
W1954398414,6
W2953188013,6
W2119246448,6
W271693856,6
W2144252811,6
W1990517531,6
W2151145048,6
W4241750556,6
W2127518032,6
W2064700601,6
W2541726495,6
W1584699277,6
W2121619367,6
W245387374,6
W2147098614,6
W3092849554,6
W1978199231,6
W2913788310,6
W2120512064,6
W1603381152,6
W2619060400,6
W1993680954,6
W2133766618,6
W2409793076,6
W2109952352,6
W4387305095,6
W2016382728,6
W2792333504,6
W2883370268,6
W2017544879,6
W2806328579,6
W2131528511,6
W2739113619,6
W2081863142,6
W2160140627,6
W2018805696,6
W2538860035,6
W1805392261,6
W4284898609,6
W27369628,6
W1997184640,6
W3039765705,6
W2099540381,6
W3147537912,6
W4254795313,6
W1750398681,6
W1527029044,6
W2508688171,6
W2023103572,6
W2893263569,6
W2076452041,6
W2210664304,6
W3122087027,6
W2029835029,6
W2889784316,6
W2994296201,6
W2582358001,6
W2886063060,6
W2133874369,6
W4309889770,6
W2806865926,6
W2089986496,6
W2890094039,6
W2045980827,6
W2171779552,6
W4212862780,6
W3084070859,6
W2962704993,6
W2752690999,6
W2040351420,6
W3212985121,6
W1660023155,6
W3048480797,6
W3133475360,6
W2077424901,6
W2887181658,6
W579046960,6
W3204376044,6
W2169164586,6
W4307412788,6
W2050504515,6
W2104967743,6
W2805467408,6
W2341548742,6
W2169459420,6
W2106895400,6
W3030505316,6
W2968365436,6
W2605154842,6
W2093581339,6
W1503868531,6
W2130071279,6
W2072566127,6
W2159989752,6
W2945063603,6
W7015288398,6
W2491175939,6
W2814420259,6
W2127946191,6
W2184173351,6
W2086015900,6
W2050085682,6
W4256149435,6
W2149868499,6
W4200251139,6
W3122196827,6
W2761352405,6
W2484740225,6
W1600700168,6
W3105061883,6
W3089813054,6
W2025494518,6
W2117451963,6
W2048966144,6
W4300637174,6
W2031533523,6
W3121204977,6
W1969256191,6
W3111571135,6
W2609475251,6
W1949606258,6
W2979475740,6
W2298817963,6
W2150321931,6
W4365447785,6
W2983829119,6
W4226171086,6
W2160942661,6
W2786412850,6
W2105403738,6
W1489322328,6
W2098851040,6
W2981541464,6
W2771072182,6
W1659346504,6
W4225354195,6
W2167536650,6
W4394784184,6
W4292403427,6
W2060286783,6
W4376645888,6
W8858804,6
W2073582208,6
W2916488230,6
W2095850462,6
W2056218543,6
W2235936517,6
W4214686509,6
W2161294722,6
W2007530817,6
W6693601184,6
W2908574231,6
W3122857482,6
W2146212304,6
W2148434860,6
W2967664065,6
W4239367856,6
W2098910318,6
W2088427600,6
W2079246399,6
W3196096077,6
W4408839092,6
W1608205755,6
W4282601084,6
W3172028458,6
W2103810378,6
W2041961483,6
W3153544601,6
W2105214779,6
W2141151109,6
W2136852401,6
W2144685409,6
W2092008079,6
W2287406164,6
W2158895269,6
W3121231048,6
W2118760891,6
W3095165813,6
W767269083,6
W2165144879,6
W2092887621,6
W593945193,6
W2618787284,6
W2911866532,6
W2744144167,6
W3011638252,6
W2133229809,6
W155061528,6
W1658374729,6
W2082275490,6
W2887219841,6
W4381982854,6
W4386727117,6
W2110580946,6
W1981221260,6
W2965008065,6
W2145398389,6
W3124573166,6
W2178225550,6
W2097580026,6
W2919748437,6
W2567289819,6
W4245284058,6
W2031633344,6
W1511025874,6
W2137498122,6
W2346649803,6
W2573661171,6
W4393991112,6
W2560671064,6
W2149515105,6
W2981427202,6
W2323544912,6
W2921256638,6
W2782987071,6
W6822361731,6
W4225654678,6
W2557867537,6
W2110676524,6
W4287139764,6
W3031945804,6
W3046242269,6
W2953730040,6
W1901076204,6
W3113002221,6
W2112493098,6
W2060014344,6
W3009740131,6
W2050972497,6
W1851047064,6
W2121027772,6
W1521146436,6
W2810101634,6
W3209584569,6
W2014509720,6
W4248466459,6
W1533829011,6
W6746728466,6
W2913099441,6
W2306921815,6
W1974211587,6
W4391028856,6
W4230894813,6
W2615625354,6
W2110818436,6
W3133793837,6
W4207016748,6
W2071433494,6
W1533558196,6
W2799960699,6
W2155061462,6
W1978970320,6
W2170202749,6
W1541244464,6
W2110284118,6
W2947158824,6
W3164085767,6
W2137302511,6
W2286084181,6
W1976946049,6
W1553795439,6
W2167997731,6
W2099021791,6
W2556170423,6
W2491167017,6
W3018575221,6
W2054382611,6
W2527943966,6
W2035764429,6
W2106126675,6
W4283071305,6
W2091539754,6
W2767514784,6
W2518813348,6
W6630175603,6
W1606420731,6
W2158914335,6
W1983617101,6
W2134740567,6
W1989089335,6
W1979631982,6
W2014191769,6
W4403146378,6
W2056738644,6
W2578296164,6
W2160548523,6
W2029394297,6
W1992073638,6
W54348722,6
W2230832354,6
W1998576834,6
W1990990525,6
W2083778851,6
W2146241019,6
W40160677,5
W2165298620,5
W2151021518,5
W2099986848,5
W2132942366,5
W1680974218,5
W2108960851,5
W2995036696,5
W4205807213,5
W2135263195,5
W1923837606,5
W2123192775,5
W2012093368,5
W2977050307,5
W2474652747,5
W3093820912,5
W2034987777,5
W2483870212,5
W1871478163,5
W2138085963,5
W1552533313,5
W575105079,5
W1968059489,5
W2157803622,5
W4292616000,5
W2131423316,5
W3087921199,5
W3032190508,5
W2615120059,5
W1993824634,5
W2061770767,5
W4206313107,5
W1546906016,5
W2096517822,5
W88315684,5
W2040620604,5
W2033473905,5
W2736634391,5
W1981910462,5
W2971035958,5
W2998271292,5
W4293105746,5
W2885813384,5
W4281782840,5
W2528385426,5
W1570294693,5
W2045228041,5
W1927740095,5
W2737057597,5
W2170816415,5
W4310964491,5
W2814400728,5
W4387379834,5
W2108690384,5
W2025234210,5
W3125696585,5
W2019025561,5
W2154432893,5
W2557158774,5
W1822698786,5
W2042399399,5
W4251350170,5
W2130403189,5
W4386615604,5
W1894765127,5
W1917996271,5
W2923460855,5
W2606425219,5
W3031581647,5
W3207067960,5
W4387745715,5
W2510564757,5
W3122081299,5
W2763939588,5
W4292811746,5
W2093565393,5
W4249982554,5
W2107174583,5
W2994380763,5
W2170586907,5
W2775346473,5
W3038457898,5
W2969547319,5
W1513383661,5
W2155163959,5
W2952511986,5
W4229041392,5
W2036837685,5
W2041952738,5
W2859304212,5
W4239728164,5
W109582873,5
W4317932886,5
W2919034600,5
W4404280433,5
W2151844240,5
W2780293262,5
W2160317841,5
W2049854820,5
W2124337030,5
W2256743072,5
W2159407670,5
W2002862319,5
W1491644571,5
W2075449345,5
W4280590036,5
W1982672081,5
W3125797568,5
W2022868817,5
W2116405488,5
W4225270669,5
W2905299763,5
W3111329605,5
W3011228847,5
W2101225456,5
W2071728965,5
W1820623927,5
W1996101034,5
W6776802140,5
W1603746823,5
W2164726397,5
W2957606078,5
W2950028790,5
W3037761646,5
W183436538,5
W4386610535,5
W2069281249,5
W2327961892,5
W1497560694,5
W2039419042,5
W1540401813,5
W1543999091,5
W2495001861,5
W167885269,5
W2040385951,5
W93847407,5
W2029941278,5
W6684413658,5
W2098253849,5
W2106468670,5
W2043253621,5
W2139900098,5
W2800047540,5
W1562592376,5
W1573234480,5
W2109962437,5
W3125108970,5
W1999203981,5
W4231245586,5
W2142534753,5
W4401016844,5
W4306911247,5
W2138147157,5
W1501382229,5
W2170319657,5
W1997280927,5
W3131676311,5
W1995531623,5
W1978814274,5
W3110876272,5
W2112265786,5
W2004335582,5
W2962960925,5
W4241828028,5
W2219572534,5
W1978775682,5
W2742772916,5
W2063383490,5
W2326897918,5
W2160012572,5
W2295721414,5
W2097279232,5
W2770210747,5
W2952047893,5
W1965048719,5
W2134249800,5
W4388628759,5
W2211067104,5
W2012634482,5
W3139414457,5
W2080431926,5
W2305278139,5
W3217790098,5
W2501617688,5
W3157662731,5
W2105846236,5
W2278511767,5
W2016598657,5
W2155746302,5
W4200079120,5
W2140092196,5
W1968488874,5
W1894710098,5
W2900591118,5
W3125527455,5
W3141065972,5
W2796704470,5
W2551331422,5
W4220972347,5
W4384339409,5
W2546489167,5
W4226313598,5
W3081561528,5
W1854067457,5
W1976165307,5
W2070733203,5
W3016395862,5
W4390084273,5
W2799307962,5
W2118009762,5
W2170899200,5
W2943326191,5
W2090723924,5
W24553473,5
W2061935394,5
W3155173074,5
W2125307951,5
W2162730683,5
W2102138974,5
W4389686427,5
